,date,order_id,category,product_name,quantity,unit_price,sales,region
378,2025-03-30T15:45:30.990,039-9716765-2456955,Electronics,Kindle Paperwhite,1,467.39,627.7844646368396,Amazon.co.uk (UK)
107,2025-03-30T16:45:30.990,697-3607309-1850254,Electronics,Bose QuietComfort Earbuds,4,924.83,4928.540228030558,Amazon.com (US)
160,2025-03-31T03:45:30.990,757-0554590-2666642,Home & Kitchen,iRobot Roomba,1,209.82,209.82,Amazon.com.au (Australia)
557,2025-03-31T04:45:30.990,140-4400135-4361137,Electronics,Kindle Paperwhite,2,1085.2,2170.4,Amazon.ca (Canada)
504,2025-03-31T05:45:30.990,909-7578157-8179994,Clothing,Levi's 501 Original Jeans,1,64.77,64.77,Amazon.de (Germany)
83,2025-03-31T09:45:30.990,240-3093273-3435479,Clothing,Amazon Essentials T-Shirt,2,73.12,165.66808666315993,Amazon.de (Germany)
770,2025-03-31T10:45:30.990,167-9163226-4441923,Electronics,Kindle Paperwhite,1,894.63,959.2358126213682,Amazon.co.uk (UK)
161,2025-03-31T11:45:30.990,151-0887030-7005333,Home & Kitchen,iRobot Roomba,1,32.9,36.97687594184356,Amazon.com (US)
92,2025-03-31T13:45:30.990,721-8471464-9400559,Electronics,Kindle Paperwhite,2,798.85,1723.21854638985,Amazon.co.jp (Japan)
323,2025-03-31T14:45:30.990,247-6630887-9442275,Clothing,Adidas Running Shoes,2,148.39,337.8310667965446,Amazon.ca (Canada)
949,2025-03-31T19:45:30.990,405-1028817-2706492,Beauty,CeraVe Moisturizer,2,75.26,172.55918468855953,Amazon.com (US)
725,2025-03-31T19:45:30.990,877-8793946-9473448,Sports,Manduka Yoga Mat,4,50.82,242.26755898144756,Amazon.co.jp (Japan)
346,2025-04-01T01:45:30.990,012-5501494-9888751,Clothing,Adidas Running Shoes,1,31.77,31.77,Amazon.com (US)
686,2025-04-01T05:45:30.990,223-9706138-5799880,Sports,Hydro Flask Water Bottle,2,242.8,485.59,Amazon.de (Germany)
536,2025-04-01T05:45:30.990,599-3399677-8344804,Books,The Body Keeps the Score,4,28.33,113.34,Amazon.ca (Canada)
879,2025-04-01T11:45:30.990,639-0453547-8788385,Beauty,CeraVe Moisturizer,3,86.33,301.09023919779946,Amazon.com (US)
718,2025-04-01T11:45:30.990,356-8273543-1380799,Clothing,Under Armour Hoodie,1,41.04,44.646919457151164,Amazon.co.uk (UK)
462,2025-04-01T15:45:30.990,281-9681177-9310559,Sports,Hydro Flask Water Bottle,2,75.09,168.05373186846504,Amazon.co.uk (UK)
5,2025-04-01T17:45:30.990,080-5894586-5645566,Electronics,Ring Video Doorbell,1,648.98,705.2513292234662,Amazon.com (US)
59,2025-04-01T19:45:30.990,040-6637931-2438612,Electronics,Kindle Paperwhite,4,113.07,478.0867257863678,Amazon.com (US)
659,2025-04-01T20:45:30.990,387-3411941-5623652,Home & Kitchen,Lodge Cast Iron Skillet,1,126.73,126.73,Amazon.de (Germany)
914,2025-04-01T21:45:30.990,176-3445423-9443668,Electronics,Fire TV Stick 4K,1,193.06,193.06,Amazon.com (US)
926,2025-04-02T02:45:30.990,001-0933515-5614067,Clothing,Levi's 501 Original Jeans,2,139.17,278.34,Amazon.ca (Canada)
238,2025-04-02T06:45:30.990,397-7759216-7575927,Electronics,Echo Dot (4th Gen),3,623.03,1869.1,Amazon.co.uk (UK)
695,2025-04-02T10:45:30.990,491-0273796-9494581,Home & Kitchen,iRobot Roomba,3,110.83,368.75988406378184,Amazon.co.uk (UK)
638,2025-04-02T10:45:30.990,730-1882361-1685221,Electronics,Fire TV Stick 4K,4,1228.1,5334.2850823288945,Amazon.co.uk (UK)
215,2025-04-02T11:45:30.990,313-2941610-6606657,Sports,Bowflex Adjustable Dumbbells,1,244.12,291.07341407763437,Amazon.de (Germany)
593,2025-04-02T20:45:30.990,091-0962300-5632263,Electronics,Kindle Paperwhite,2,364.59,729.18,Amazon.co.uk (UK)
808,2025-04-02T20:45:30.990,151-4960290-6612461,Electronics,Kindle Paperwhite,2,624.4,1248.81,Amazon.com (US)
650,2025-04-02T21:45:30.990,781-4741945-8958576,Home & Kitchen,Lodge Cast Iron Skillet,2,240.68,481.36,Amazon.com (US)
425,2025-04-02T21:45:30.990,316-8744955-4541163,Clothing,Adidas Running Shoes,1,67.91,67.91,Amazon.co.uk (UK)
127,2025-04-03T00:45:30.990,727-4052840-2824637,Clothing,Levi's 501 Original Jeans,1,88.08,88.08,Amazon.co.uk (UK)
202,2025-04-03T00:45:30.990,233-4530123-2195754,Electronics,Bose QuietComfort Earbuds,2,829.61,1659.23,Amazon.com (US)
328,2025-04-03T04:45:30.990,193-7989522-4111594,Clothing,Under Armour Hoodie,2,31.95,63.91,Amazon.co.jp (Japan)
783,2025-04-03T07:45:30.990,449-0714865-8222804,Electronics,Echo Dot (4th Gen),2,464.45,928.9,Amazon.co.jp (Japan)
737,2025-04-03T09:45:30.990,294-8282643-7222642,Beauty,Neutrogena Sunscreen,2,79.56,171.57827445764983,Amazon.de (Germany)
257,2025-04-03T09:45:30.990,163-9818896-2809902,Clothing,Adidas Running Shoes,2,144.65,344.74358733291825,Amazon.de (Germany)
134,2025-04-03T15:45:30.990,181-4855306-9728650,Clothing,Adidas Running Shoes,2,73.14,154.76957687090575,Amazon.de (Germany)
600,2025-04-03T15:45:30.990,592-2538015-8889175,Home & Kitchen,Lodge Cast Iron Skillet,5,47.82,275.03983547084255,Amazon.com (US)
850,2025-04-03T17:45:30.990,699-2043259-4514115,Home & Kitchen,Lodge Cast Iron Skillet,4,189.48,832.268096536147,Amazon.com (US)
166,2025-04-04T00:45:30.990,355-9043963-8601701,Electronics,Ring Video Doorbell,2,417.67,835.34,Amazon.com (US)
962,2025-04-04T01:45:30.990,387-0557550-1910662,Electronics,Kindle Paperwhite,3,364.1,1092.3,Amazon.co.uk (UK)
728,2025-04-04T09:45:30.990,978-3224408-7296122,Home & Kitchen,Keurig K-Slim Coffee Maker,1,103.26,118.67625084325087,Amazon.com (US)
281,2025-04-04T10:45:30.990,042-8629230-9798340,Beauty,Revlon One-Step Hair Dryer,2,53.13,127.27178505944893,Amazon.com (US)
88,2025-04-04T10:45:30.990,351-2331555-8559802,Clothing,Columbia Fleece Jacket,1,47.82,55.37823705492809,Amazon.co.uk (UK)
119,2025-04-04T12:45:30.990,051-2435838-0337548,Electronics,Bose QuietComfort Earbuds,1,1039.74,1095.3816271520534,Amazon.com.au (Australia)
351,2025-04-04T13:45:30.990,852-3577931-9980570,Home & Kitchen,Lodge Cast Iron Skillet,1,254.5,287.70887240434257,Amazon.com (US)
296,2025-04-04T13:45:30.990,128-8611473-8053191,Electronics,Ring Video Doorbell,2,391.13,921.0642349322667,Amazon.com (US)
716,2025-04-04T15:45:30.990,059-9912865-3541132,Electronics,Ring Video Doorbell,2,936.07,1978.857077808934,Amazon.ca (Canada)
909,2025-04-04T17:45:30.990,429-4227675-1471740,Home & Kitchen,Instant Pot Duo,1,185.32,200.1498867643099,Amazon.de (Germany)
758,2025-04-04T19:45:30.990,106-7221789-9628215,Electronics,Kindle Paperwhite,2,1159.77,2755.5686139829736,Amazon.com (US)
452,2025-04-04T19:45:30.990,230-0930435-3061056,Home & Kitchen,Keurig K-Slim Coffee Maker,1,153.92,168.7647792293457,Amazon.com (US)
27,2025-04-04T20:45:30.990,675-0439929-8877997,Sports,Hydro Flask Water Bottle,5,50.32,251.58,Amazon.com (US)
641,2025-04-05T02:45:30.990,283-5670904-3049676,Books,It Ends with Us,3,37.47,143.47848996193173,Amazon.com (US)
982,2025-04-05T03:45:30.990,364-0651537-4027909,Home & Kitchen,Ninja Air Fryer,1,69.27,87.78058729976102,Amazon.co.uk (UK)
531,2025-04-05T03:45:30.990,228-3032407-1442989,Sports,Coleman Camping Tent,1,55.43,65.17864702169162,Amazon.com (US)
64,2025-04-05T03:45:30.990,365-6154580-4546142,Books,The Body Keeps the Score,4,33.83,171.19118718356245,Amazon.com (US)
206,2025-04-05T05:45:30.990,503-6565023-1085169,Home & Kitchen,Lodge Cast Iron Skillet,1,144.9,174.21401307065912,Amazon.ca (Canada)
577,2025-04-05T05:45:30.990,550-1633401-6756254,Clothing,Amazon Essentials T-Shirt,1,120.06,147.38901533922066,Amazon.com (US)
327,2025-04-05T07:45:30.990,192-6051219-1244904,Home & Kitchen,Lodge Cast Iron Skillet,2,271.94,702.4602461702948,Amazon.com (US)
698,2025-04-05T07:45:30.990,118-9917738-1255468,Electronics,Echo Dot (4th Gen),1,683.63,882.7003295230536,Amazon.co.uk (UK)
925,2025-04-05T13:45:30.990,778-1607284-7231190,Clothing,Under Armour Hoodie,4,157.07,923.1206656070666,Amazon.com (US)
146,2025-04-05T16:45:30.990,582-0473987-1199438,Electronics,Fire TV Stick 4K,3,436.44,2008.3135776407275,Amazon.com (US)
460,2025-04-05T17:45:30.990,219-7069554-7422140,Electronics,Echo Dot (4th Gen),1,473.14,627.0168831361848,Amazon.com (US)
97,2025-04-05T18:45:30.990,740-4806730-6798048,Electronics,Ring Video Doorbell,3,220.56,933.855693934071,Amazon.co.jp (Japan)
670,2025-04-05T20:45:30.990,988-7793476-0171291,Clothing,Amazon Essentials T-Shirt,1,108.54,129.67867063390312,Amazon.co.uk (UK)
100,2025-04-05T22:45:30.990,946-8897196-2261290,Beauty,Revlon One-Step Hair Dryer,2,47.36,106.27490865621714,Amazon.co.uk (UK)
690,2025-04-06T03:45:30.990,075-9596118-5439837,Clothing,Columbia Fleece Jacket,1,40.12,49.566660707157325,Amazon.co.jp (Japan)
935,2025-04-06T03:45:30.990,825-4071513-4786520,Clothing,Columbia Fleece Jacket,1,146.98,184.97910616659053,Amazon.com (US)
79,2025-04-06T03:45:30.990,210-2083878-6718692,Sports,Bowflex Adjustable Dumbbells,2,37.35,88.12327270591167,Amazon.com (US)
382,2025-04-06T03:45:30.990,777-3643451-7816248,Clothing,Adidas Running Shoes,2,26.91,69.3545601261003,Amazon.co.uk (UK)
749,2025-04-06T03:45:30.990,755-6199434-8257018,Electronics,Echo Dot (4th Gen),1,163.01,181.28938941393014,Amazon.co.uk (UK)
446,2025-04-06T07:45:30.990,097-9942012-5711961,Electronics,Ring Video Doorbell,2,1170.95,2669.56535345334,Amazon.com.au (Australia)
441,2025-04-06T10:45:30.990,896-1185732-2281412,Beauty,The Ordinary Serum,4,105.03,514.3895207060111,Amazon.ca (Canada)
336,2025-04-06T12:45:30.990,040-6601112-1847244,Electronics,Ring Video Doorbell,2,633.93,1789.474992952768,Amazon.com (US)
403,2025-04-06T13:45:30.990,239-7123963-7131997,Electronics,Kindle Paperwhite,1,182.5,257.4834675587159,Amazon.com (US)
442,2025-04-06T15:45:30.990,799-3667849-2836278,Sports,Manduka Yoga Mat,3,80.42,314.6478643504362,Amazon.co.uk (UK)
775,2025-04-06T18:45:30.990,163-3151147-3894697,Sports,Manduka Yoga Mat,1,71.55,83.3227635431776,Amazon.ca (Canada)
701,2025-04-06T21:45:30.990,915-1154113-3667062,Electronics,Fire TV Stick 4K,1,129.74,156.50120910658356,Amazon.com (US)
996,2025-04-07T00:45:30.990,314-5369323-4530908,Beauty,Revlon One-Step Hair Dryer,5,66.36,331.82,Amazon.co.jp (Japan)
449,2025-04-07T01:45:30.990,089-1408129-4538774,Clothing,Under Armour Hoodie,2,25.73,51.46,Amazon.co.uk (UK)
555,2025-04-07T02:45:30.990,745-3258777-0118733,Beauty,CeraVe Moisturizer,4,102.61,410.44,Amazon.com (US)
61,2025-04-07T02:45:30.990,287-1343583-2966762,Beauty,CeraVe Moisturizer,5,112.38,561.89,Amazon.com (US)
124,2025-04-07T02:45:30.990,334-6113804-7384590,Clothing,Amazon Essentials T-Shirt,1,41.78,41.78,Amazon.ca (Canada)
151,2025-04-07T10:45:30.990,172-0112366-6212452,Clothing,Adidas Running Shoes,3,73.49,259.34244554894565,Amazon.de (Germany)
839,2025-04-07T17:45:30.990,411-3507173-3687308,Books,Where the Crawdads Sing,1,15.35,16.52928156023921,Amazon.co.uk (UK)
367,2025-04-07T20:45:30.990,297-7990950-4485963,Electronics,Echo Dot (4th Gen),1,607.38,607.38,Amazon.de (Germany)
649,2025-04-08T00:45:30.990,196-8210983-4666698,Home & Kitchen,Instant Pot Duo,1,65.9,65.9,Amazon.com (US)
419,2025-04-08T08:45:30.990,269-6548673-9120491,Clothing,Amazon Essentials T-Shirt,1,71.13,71.13,Amazon.de (Germany)
245,2025-04-08T09:45:30.990,238-7920134-2798191,Beauty,Neutrogena Sunscreen,1,46.01,50.74195976436964,Amazon.com (US)
995,2025-04-08T13:45:30.990,750-2435511-6450664,Electronics,Ring Video Doorbell,3,318.18,1071.3521173353372,Amazon.de (Germany)
907,2025-04-08T13:45:30.990,512-0347348-1450642,Books,The Body Keeps the Score,1,39.56,44.59146500393313,Amazon.com (US)
40,2025-04-08T15:45:30.990,973-8148952-3126764,Electronics,Ring Video Doorbell,2,849.21,1939.5427008584577,Amazon.de (Germany)
18,2025-04-08T15:45:30.990,686-3231013-0518278,Electronics,Echo Dot (4th Gen),1,232.37,273.940700832037,Amazon.com (US)
68,2025-04-08T17:45:30.990,574-0709931-4962919,Electronics,Echo Dot (4th Gen),1,1167.54,1377.0149090272116,Amazon.com (US)
945,2025-04-08T17:45:30.990,827-0805543-9736075,Sports,Fitbit Charge 5,2,163.31,360.4666504996356,Amazon.co.uk (UK)
735,2025-04-08T23:45:30.990,471-1631843-6909735,Clothing,Amazon Essentials T-Shirt,2,106.48,212.96,Amazon.co.jp (Japan)
580,2025-04-09T00:45:30.990,368-6091160-8557762,Books,It Ends with Us,1,29.97,29.97,Amazon.de (Germany)
912,2025-04-09T03:45:30.990,504-8760234-6148555,Clothing,Under Armour Hoodie,1,103.3,103.3,Amazon.co.jp (Japan)
96,2025-04-09T03:45:30.990,656-1841654-9912366,Sports,Bowflex Adjustable Dumbbells,1,107.42,107.42,Amazon.com (US)
63,2025-04-09T04:45:30.990,807-2213476-5325444,Clothing,Levi's 501 Original Jeans,1,161.52,161.52,Amazon.com (US)
794,2025-04-09T07:45:30.990,439-2442376-5897847,Electronics,Kindle Paperwhite,2,294.93,589.85,Amazon.com (US)
235,2025-04-09T08:45:30.990,444-0951923-2697288,Electronics,Bose QuietComfort Earbuds,5,773.77,3868.83,Amazon.co.uk (UK)
314,2025-04-09T09:45:30.990,240-5234773-7809339,Beauty,CeraVe Moisturizer,2,129.02,274.79310093054784,Amazon.co.uk (UK)
173,2025-04-09T10:45:30.990,432-1572071-3882090,Home & Kitchen,Instant Pot Duo,1,52.34,59.976822794836124,Amazon.co.uk (UK)
58,2025-04-09T10:45:30.990,025-7224078-3452923,Beauty,Revlon One-Step Hair Dryer,2,113.82,248.7369453773655,Amazon.com (US)
804,2025-04-09T14:45:30.990,778-0403256-3647508,Electronics,Kindle Paperwhite,1,1006.03,1085.3076163441929,Amazon.co.uk (UK)
785,2025-04-09T15:45:30.990,754-9481427-4925364,Clothing,Amazon Essentials T-Shirt,5,88.93,493.18406860872346,Amazon.com (US)
651,2025-04-09T15:45:30.990,499-5974226-1915471,Books,Where the Crawdads Sing,1,9.72,10.7233650647619,Amazon.co.uk (UK)
381,2025-04-09T18:45:30.990,252-6405957-8520869,Electronics,Kindle Paperwhite,3,244.71,815.3930945528653,Amazon.co.uk (UK)
149,2025-04-09T23:45:30.990,832-2063159-1356460,Electronics,Fire TV Stick 4K,2,1357.22,2714.44,Amazon.co.uk (UK)
881,2025-04-10T01:45:30.990,554-1504057-8670860,Sports,Hydro Flask Water Bottle,3,197.87,593.62,Amazon.com (US)
106,2025-04-10T08:45:30.990,737-4053640-6466296,Books,It Ends with Us,2,13.31,26.62,Amazon.de (Germany)
133,2025-04-10T09:45:30.990,177-9393953-2854080,Home & Kitchen,Ninja Air Fryer,1,235.97,267.954996370773,Amazon.co.jp (Japan)
466,2025-04-10T10:45:30.990,168-7308458-4509851,Beauty,Olaplex Hair Perfector,1,50.71,54.8456952381567,Amazon.de (Germany)
172,2025-04-10T12:45:30.990,236-1397510-2232753,Electronics,Ring Video Doorbell,1,1114.51,1231.107983859064,Amazon.co.uk (UK)
928,2025-04-10T13:45:30.990,038-8650275-4289442,Electronics,Echo Dot (4th Gen),1,1411.73,1624.0652226236195,Amazon.co.uk (UK)
644,2025-04-10T15:45:30.990,452-5615662-0947084,Electronics,Kindle Paperwhite,1,941.84,1060.3907037309539,Amazon.com (US)
236,2025-04-10T15:45:30.990,655-2881768-0569667,Clothing,Amazon Essentials T-Shirt,1,194.25,209.4735287642204,Amazon.de (Germany)
612,2025-04-10T17:45:30.990,049-3289140-9372732,Books,It Ends with Us,1,10.54,12.563224650959583,Amazon.co.uk (UK)
813,2025-04-10T18:45:30.990,411-8538407-0165809,Sports,Coleman Camping Tent,1,132,158.20640618537846,Amazon.com (US)
863,2025-04-10T19:45:30.990,348-0232663-7358459,Home & Kitchen,iRobot Roomba,2,74.15,170.18774210974306,Amazon.com (US)
847,2025-04-10T20:45:30.990,085-4524673-2522895,Electronics,Fire TV Stick 4K,2,1123.06,2246.11,Amazon.co.uk (UK)
434,2025-04-10T21:45:30.990,959-9887359-7352172,Electronics,Echo Dot (4th Gen),2,758.85,1517.7,Amazon.com (US)
988,2025-04-11T03:45:30.990,713-3132070-4332257,Clothing,Adidas Running Shoes,2,44.86,89.72,Amazon.de (Germany)
409,2025-04-11T03:45:30.990,432-3394544-3111617,Clothing,Under Armour Hoodie,4,65.04,260.15,Amazon.de (Germany)
509,2025-04-11T04:45:30.990,314-7398100-7426883,Sports,Hydro Flask Water Bottle,2,114.1,228.2,Amazon.com (US)
380,2025-04-11T04:45:30.990,950-3209182-2686919,Books,The Body Keeps the Score,2,41.47,82.94,Amazon.co.uk (UK)
643,2025-04-11T04:45:30.990,660-9588423-4335692,Electronics,Ring Video Doorbell,1,119.56,119.56,Amazon.co.uk (UK)
544,2025-04-11T05:45:30.990,612-6063631-0586169,Clothing,Levi's 501 Original Jeans,1,150.95,150.95,Amazon.com (US)
43,2025-04-11T09:45:30.990,043-4198429-3622453,Electronics,Bose QuietComfort Earbuds,1,1173.62,1348.8241392268476,Amazon.co.uk (UK)
448,2025-04-11T11:45:30.990,237-4294549-1394792,Clothing,Amazon Essentials T-Shirt,5,103.41,550.7276357433728,Amazon.com (US)
17,2025-04-11T11:45:30.990,004-5622865-5179419,Home & Kitchen,Lodge Cast Iron Skillet,3,64.45,231.19752281755578,Amazon.de (Germany)
258,2025-04-11T11:45:30.990,534-9244465-3479972,Home & Kitchen,Keurig K-Slim Coffee Maker,3,116.01,386.1189563497479,Amazon.com (US)
551,2025-04-11T16:45:30.990,014-5892960-3976145,Electronics,Fire TV Stick 4K,1,970.85,1091.793728172715,Amazon.co.jp (Japan)
803,2025-04-11T16:45:30.990,711-7265409-5273596,Electronics,Bose QuietComfort Earbuds,2,944,2003.396087328016,Amazon.com (US)
105,2025-04-11T18:45:30.990,545-1333246-6359640,Sports,Manduka Yoga Mat,5,224.64,1244.4109491708048,Amazon.co.uk (UK)
856,2025-04-11T18:45:30.990,647-1875418-0325500,Books,Atomic Habits,2,37.19,87.69375809339034,Amazon.com (US)
965,2025-04-11T20:45:30.990,078-8541992-1505221,Books,Where the Crawdads Sing,1,39.81,39.81,Amazon.de (Germany)
826,2025-04-11T21:45:30.990,910-3937096-3868678,Clothing,Under Armour Hoodie,1,14.74,14.74,Amazon.com (US)
369,2025-04-12T00:45:30.990,109-6094837-9469083,Electronics,Kindle Paperwhite,2,652.62,1489.521882475621,Amazon.co.uk (UK)
514,2025-04-12T00:45:30.990,967-0924074-4784722,Home & Kitchen,Keurig K-Slim Coffee Maker,1,28.4,36.794208979090115,Amazon.com (US)
563,2025-04-12T01:45:30.990,782-3246232-5568594,Clothing,Columbia Fleece Jacket,2,57.34,141.03699533736093,Amazon.co.uk (UK)
816,2025-04-12T04:45:30.990,188-1817008-1379809,Electronics,Ring Video Doorbell,1,319.13,361.08739867889136,Amazon.de (Germany)
756,2025-04-12T14:45:30.990,922-1940324-6229209,Electronics,Kindle Paperwhite,1,479.22,640.0773390569132,Amazon.de (Germany)
55,2025-04-12T15:45:30.990,839-9900655-1593876,Clothing,Under Armour Hoodie,2,32.22,88.63576980386497,Amazon.com (US)
765,2025-04-12T15:45:30.990,183-4762474-8741525,Sports,Fitbit Charge 5,4,130.53,747.606968742618,Amazon.com (US)
530,2025-04-12T20:45:30.990,956-0456231-2509939,Clothing,Adidas Running Shoes,2,81.48,184.89785203205378,Amazon.co.uk (UK)
54,2025-04-12T20:45:30.990,956-6002112-1264051,Clothing,Columbia Fleece Jacket,1,132.34,168.72680554110622,Amazon.com (US)
51,2025-04-12T21:45:30.990,047-2720889-9199348,Sports,Coleman Camping Tent,4,129.56,602.8101161186265,Amazon.de (Germany)
53,2025-04-13T02:45:30.990,355-7284350-4377969,Home & Kitchen,Instant Pot Duo,1,269.7,336.00521903632284,Amazon.ca (Canada)
104,2025-04-13T02:45:30.990,545-3251961-6671899,Electronics,Echo Dot (4th Gen),1,707.16,843.5499845413311,Amazon.co.uk (UK)
21,2025-04-13T02:45:30.990,688-9616163-8797767,Electronics,Echo Dot (4th Gen),1,1457.56,1856.9387060882345,Amazon.com (US)
429,2025-04-13T04:45:30.990,752-1200150-5787231,Clothing,Columbia Fleece Jacket,1,171.49,216.30746439004017,Amazon.co.uk (UK)
117,2025-04-13T05:45:30.990,593-9856975-9636157,Sports,Manduka Yoga Mat,2,229.84,544.8538513129172,Amazon.com (US)
271,2025-04-13T06:45:30.990,259-2025361-0142876,Home & Kitchen,Ninja Air Fryer,1,264.04,291.46854097860677,Amazon.co.uk (UK)
868,2025-04-13T08:45:30.990,770-4818701-8986914,Clothing,Under Armour Hoodie,4,21.76,101.82458540212019,Amazon.de (Germany)
339,2025-04-13T10:45:30.990,123-6649539-0856025,Clothing,Under Armour Hoodie,2,91.71,227.99944605258295,Amazon.co.uk (UK)
30,2025-04-13T14:45:30.990,555-3484504-6757290,Electronics,Ring Video Doorbell,4,500.23,2508.060720929312,Amazon.co.uk (UK)
815,2025-04-13T15:45:30.990,031-5103394-5215847,Clothing,Levi's 501 Original Jeans,1,28.31,36.55832873877975,Amazon.co.uk (UK)
289,2025-04-13T17:45:30.990,233-4670445-5428270,Electronics,Ring Video Doorbell,4,1305.21,6872.863734650307,Amazon.de (Germany)
625,2025-04-13T18:45:30.990,812-9410261-3602109,Clothing,Columbia Fleece Jacket,2,21.94,51.278964095016875,Amazon.com (US)
331,2025-04-13T21:45:30.990,029-7506307-5113985,Electronics,Bose QuietComfort Earbuds,1,472.66,527.7640812083831,Amazon.de (Germany)
964,2025-04-14T01:45:30.990,858-8576920-0192078,Sports,Coleman Camping Tent,1,65.12,65.12,Amazon.co.jp (Japan)
845,2025-04-14T05:45:30.990,911-0105022-7021483,Clothing,Under Armour Hoodie,2,167.45,334.89,Amazon.de (Germany)
843,2025-04-14T09:45:30.990,937-2470766-2366409,Clothing,Columbia Fleece Jacket,1,134.93,146.64083049302872,Amazon.ca (Canada)
110,2025-04-14T11:45:30.990,834-1776363-6550430,Clothing,Under Armour Hoodie,2,35.71,78.79406267571476,Amazon.com (US)
502,2025-04-14T17:45:30.990,483-0461435-6637949,Clothing,Under Armour Hoodie,5,165.34,942.9574517596799,Amazon.de (Germany)
565,2025-04-14T18:45:30.990,532-9973263-5105366,Electronics,Echo Dot (4th Gen),2,1327.7,2924.7880089115174,Amazon.com (US)
16,2025-04-14T20:45:30.990,674-4163611-8115370,Beauty,Neutrogena Sunscreen,2,77.32,154.63,Amazon.ca (Canada)
228,2025-04-14T23:45:30.990,075-7094989-4955816,Clothing,Columbia Fleece Jacket,1,32.43,32.43,Amazon.co.uk (UK)
29,2025-04-15T00:45:30.990,322-1452720-7302275,Beauty,Revlon One-Step Hair Dryer,3,55.29,165.87,Amazon.co.jp (Japan)
973,2025-04-15T03:45:30.990,383-5002479-1054469,Clothing,Under Armour Hoodie,1,63.24,63.24,Amazon.de (Germany)
618,2025-04-15T16:45:30.990,361-7681498-8731740,Home & Kitchen,Lodge Cast Iron Skillet,2,178.43,424.52087881147577,Amazon.de (Germany)
139,2025-04-15T18:45:30.990,628-5960158-7923726,Home & Kitchen,Ninja Air Fryer,1,47.21,53.14007226973847,Amazon.de (Germany)
883,2025-04-15T18:45:30.990,384-1516369-5836758,Books,It Ends with Us,1,12.42,14.164802838730786,Amazon.com (US)
782,2025-04-15T19:45:30.990,942-5667171-4372872,Clothing,Under Armour Hoodie,2,13.92,32.037350232584316,Amazon.de (Germany)
303,2025-04-15T22:45:30.990,620-2158079-4836064,Beauty,CeraVe Moisturizer,1,19.36,19.36,Amazon.co.uk (UK)
721,2025-04-15T23:45:30.990,303-7628551-9716397,Home & Kitchen,Lodge Cast Iron Skillet,1,179.49,179.49,Amazon.co.uk (UK)
493,2025-04-15T23:45:30.990,798-1348555-2943835,Clothing,Under Armour Hoodie,1,49.89,49.89,Amazon.com (US)
208,2025-04-16T00:45:30.990,810-4698779-5025184,Books,Atomic Habits,1,12.82,12.82,Amazon.com (US)
700,2025-04-16T00:45:30.990,664-8738835-6013217,Beauty,CeraVe Moisturizer,1,20.42,20.42,Amazon.de (Germany)
768,2025-04-16T00:45:30.990,661-7918872-7432591,Beauty,The Ordinary Serum,1,35.53,35.53,Amazon.com (US)
553,2025-04-16T04:45:30.990,127-6744866-1276610,Clothing,Levi's 501 Original Jeans,1,157.88,157.88,Amazon.co.jp (Japan)
869,2025-04-16T05:45:30.990,956-4653214-0149619,Clothing,Levi's 501 Original Jeans,1,139.7,139.7,Amazon.co.jp (Japan)
640,2025-04-16T09:45:30.990,475-9557596-9785522,Electronics,Ring Video Doorbell,4,867.26,3671.8306359436524,Amazon.com (US)
730,2025-04-16T10:45:30.990,380-8076304-8143421,Electronics,Echo Dot (4th Gen),2,750.97,1681.7757957063739,Amazon.co.jp (Japan)
966,2025-04-16T15:45:30.990,296-0327504-6988221,Books,Atomic Habits,1,18.95,22.40696272475244,Amazon.ca (Canada)
400,2025-04-16T16:45:30.990,772-4878190-2932695,Clothing,Amazon Essentials T-Shirt,1,60.37,67.43348971975881,Amazon.com (US)
793,2025-04-16T17:45:30.990,461-3527112-0569030,Beauty,Revlon One-Step Hair Dryer,1,117.86,133.20338979674202,Amazon.com (US)
408,2025-04-16T17:45:30.990,932-0222829-9055166,Clothing,Amazon Essentials T-Shirt,4,128.48,581.4947552254814,Amazon.de (Germany)
372,2025-04-16T18:45:30.990,382-0550338-6652516,Books,The Psychology of Money,2,31.78,67.35283929183849,Amazon.co.uk (UK)
125,2025-04-16T18:45:30.990,805-4655207-8094556,Electronics,Echo Dot (4th Gen),1,551.27,603.7610627823913,Amazon.com (US)
360,2025-04-17T01:45:30.990,880-5775348-7460153,Books,Atomic Habits,4,18.55,74.19,Amazon.com.au (Australia)
941,2025-04-17T06:45:30.990,268-9676859-0585348,Electronics,Kindle Paperwhite,2,895.82,1791.64,Amazon.co.uk (UK)
908,2025-04-17T07:45:30.990,234-5757501-3554111,Home & Kitchen,Keurig K-Slim Coffee Maker,1,178.14,178.14,Amazon.com (US)
726,2025-04-17T08:45:30.990,400-6790239-2941517,Electronics,Fire TV Stick 4K,2,841.36,1682.72,Amazon.co.jp (Japan)
924,2025-04-17T11:45:30.990,815-0298507-1502773,Electronics,Fire TV Stick 4K,1,751.09,873.4135576459813,Amazon.co.uk (UK)
757,2025-04-17T13:45:30.990,589-4520052-4828179,Clothing,Levi's 501 Original Jeans,4,92.04,435.96743508053487,Amazon.com (US)
722,2025-04-17T14:45:30.990,653-3896706-0328416,Electronics,Kindle Paperwhite,1,289.97,335.0865773009998,Amazon.de (Germany)
